id,ワクチン,モデルナ,ファイザー,オミクロン
61de980fbe28970da6b1b344,1,0,0,0
61de980fbe28970da6b1b345,1,0,0,0
61de980fbe28970da6b1b346,1,0,0,0
61de980fbe28970da6b1b347,1,0,0,0
61de980fbe28970da6b1b348,1,0,0,0
61de980fbe28970da6b1b349,1,0,0,0
61de980fbe28970da6b1b34a,1,0,0,0
61de980fbe28970da6b1b34b,1,0,0,0
61de980fbe28970da6b1b34c,1,0,0,0
61de980fbe28970da6b1b34d,1,0,1,1
61de980fbe28970da6b1b34e,1,0,0,0
61de980fbe28970da6b1b34f,1,0,0,0
61de980fbe28970da6b1b350,1,0,0,1
61de980fbe28970da6b1b351,1,0,0,0
61de980fbe28970da6b1b352,1,0,0,0
61de980fbe28970da6b1b353,1,0,0,0
61de980fbe28970da6b1b354,1,0,0,0
61de980fbe28970da6b1b355,1,0,0,0
61de980fbe28970da6b1b356,1,0,0,0
61de980fbe28970da6b1b357,1,0,0,0
61de980fbe28970da6b1b358,1,0,0,0
61de980fbe28970da6b1b359,1,0,0,1
61de980fbe28970da6b1b35a,1,0,0,0
61de980fbe28970da6b1b35b,1,0,0,0
61de980fbe28970da6b1b35c,1,0,0,0
61de980fbe28970da6b1b35d,1,0,0,0
61de980fbe28970da6b1b35e,1,0,0,0
61de980fbe28970da6b1b35f,1,0,0,0
61de980fbe28970da6b1b360,1,0,0,0
61de980fbe28970da6b1b361,1,0,0,0
61de980fbe28970da6b1b362,1,0,0,0
61de980fbe28970da6b1b363,1,0,0,0
61de980fbe28970da6b1b364,1,0,0,0
61de980fbe28970da6b1b365,1,0,0,0
61de980fbe28970da6b1b366,1,0,0,0
61de980fbe28970da6b1b367,1,0,0,0
61de9810be28970da6b1b369,1,0,0,0
61de9810be28970da6b1b36a,1,0,0,0
61de9810be28970da6b1b36b,1,0,0,0
61de9810be28970da6b1b36c,1,0,0,0
61de9810be28970da6b1b36d,1,0,0,0
61de9810be28970da6b1b36e,1,0,0,0
61de9810be28970da6b1b36f,1,0,0,0
61de9810be28970da6b1b370,1,0,0,0
61de9810be28970da6b1b371,1,0,0,0
61de9810be28970da6b1b372,1,0,0,0
61de9810be28970da6b1b373,1,1,0,0
61de9810be28970da6b1b374,1,0,0,0
61de9810be28970da6b1b375,1,0,0,1
61de9810be28970da6b1b376,1,0,0,0
61de9810be28970da6b1b377,1,0,0,0
61de9810be28970da6b1b378,1,0,0,0
61de9810be28970da6b1b379,1,0,0,0
61de9810be28970da6b1b37a,1,0,0,0
61de9810be28970da6b1b37b,1,0,0,0
61de9810be28970da6b1b37c,1,0,0,0
61de9810be28970da6b1b37d,1,0,0,0
61de9811be28970da6b1b37f,1,0,0,0
61de9811be28970da6b1b380,1,0,0,0
61de9811be28970da6b1b381,1,0,0,0
61de9811be28970da6b1b382,1,0,0,0
61de9811be28970da6b1b383,1,0,0,0
61de9811be28970da6b1b384,1,0,0,0
61de9811be28970da6b1b385,1,0,0,0
61de9811be28970da6b1b386,1,0,0,0
61de9811be28970da6b1b387,1,0,0,0
61de9811be28970da6b1b388,1,0,0,1
61de9811be28970da6b1b389,1,0,0,0
61de9811be28970da6b1b38a,1,0,0,0
61de9811be28970da6b1b38b,1,0,0,0
61de9811be28970da6b1b38c,1,0,0,0
61de9811be28970da6b1b38d,1,0,0,0
61de9811be28970da6b1b38e,1,0,0,0
61de9811be28970da6b1b38f,1,0,0,0
61de9811be28970da6b1b390,1,0,0,0
61de9811be28970da6b1b391,1,0,0,0
61de9811be28970da6b1b392,1,0,0,0
61de9811be28970da6b1b393,1,0,0,0
61de9811be28970da6b1b394,1,0,0,0
61de9811be28970da6b1b395,1,0,0,1
61de9811be28970da6b1b396,1,0,0,0
61de9811be28970da6b1b397,1,0,0,0
61de9811be28970da6b1b398,1,0,0,0
61de9811be28970da6b1b399,1,0,0,0
61de9811be28970da6b1b39a,1,0,0,0
61de9811be28970da6b1b39b,1,0,0,0
61de9811be28970da6b1b39c,1,0,0,1
61de9811be28970da6b1b39d,1,0,0,1
61de9811be28970da6b1b39e,1,0,0,0
61de9811be28970da6b1b39f,1,0,0,1
61de9811be28970da6b1b3a0,1,0,0,0
61de9811be28970da6b1b3a1,1,0,0,0
61de9811be28970da6b1b3a2,1,0,0,0
61de9811be28970da6b1b3a3,1,0,1,0
61de9811be28970da6b1b3a4,1,0,0,0
61de9811be28970da6b1b3a5,1,0,1,1
61de9811be28970da6b1b3a6,1,0,0,0
61de9811be28970da6b1b3a7,1,0,0,0
61de9811be28970da6b1b3a8,1,0,0,0
61de9811be28970da6b1b3a9,1,0,0,0
61de9811be28970da6b1b3aa,1,0,0,0
61de9812be28970da6b1b3ac,1,0,0,0
61de9812be28970da6b1b3ad,1,0,0,0
61de9812be28970da6b1b3ae,1,0,0,1
61de9812be28970da6b1b3af,1,0,0,0
61de9812be28970da6b1b3b0,1,0,0,0
61de9812be28970da6b1b3b1,1,0,0,1
61de9812be28970da6b1b3b2,1,0,0,0
61de9812be28970da6b1b3b3,1,0,0,0
61de9812be28970da6b1b3b4,1,0,0,0
61de9812be28970da6b1b3b5,1,0,0,1
61de9812be28970da6b1b3b6,1,0,0,1
61de9812be28970da6b1b3b7,1,0,0,0
61de9812be28970da6b1b3b8,1,0,0,1
61de9812be28970da6b1b3b9,1,0,0,0
61de9812be28970da6b1b3ba,1,0,0,0
61de9812be28970da6b1b3bb,1,0,1,1
61de9812be28970da6b1b3bc,1,0,0,1
61de9812be28970da6b1b3bd,1,0,0,0
61de9812be28970da6b1b3be,1,0,0,0
61de9812be28970da6b1b3bf,1,0,0,0
61de9812be28970da6b1b3c0,1,0,0,0
61de9812be28970da6b1b3c1,1,0,0,0
61de9812be28970da6b1b3c2,1,0,0,1
61de9812be28970da6b1b3c3,1,0,0,0
61de9812be28970da6b1b3c4,1,0,0,0
61de9812be28970da6b1b3c5,1,0,0,0
61de9812be28970da6b1b3c6,1,0,0,0
61de9812be28970da6b1b3c7,1,0,0,0
61de9812be28970da6b1b3c8,1,0,0,1
61de9813be28970da6b1b3ca,1,0,0,0
61de9813be28970da6b1b3cb,1,0,0,0
61de9813be28970da6b1b3cc,1,0,0,0
61de9813be28970da6b1b3cd,1,0,0,1
61de9813be28970da6b1b3ce,1,0,1,0
61de9813be28970da6b1b3cf,1,0,0,0
61de9813be28970da6b1b3d0,1,0,0,0
61de9813be28970da6b1b3d1,1,0,0,0
61de9813be28970da6b1b3d2,1,0,0,1
61de9813be28970da6b1b3d3,1,0,0,0
61de9813be28970da6b1b3d4,1,0,0,0
61de9813be28970da6b1b3d5,1,0,0,0
61de9813be28970da6b1b3d6,1,0,0,0
61de9813be28970da6b1b3d7,1,0,0,0
61de9813be28970da6b1b3d8,1,0,0,0
61de9813be28970da6b1b3d9,1,0,0,0
61de9813be28970da6b1b3da,1,0,0,1
61de9813be28970da6b1b3db,1,0,0,0
61de9813be28970da6b1b3dc,1,0,0,0
61de9813be28970da6b1b3dd,1,0,0,0
61de9813be28970da6b1b3de,1,0,0,0
61de9813be28970da6b1b3df,1,0,0,0
61de9813be28970da6b1b3e0,1,0,0,0
61de9813be28970da6b1b3e1,1,0,0,0
61de9813be28970da6b1b3e2,1,0,0,0
61de9813be28970da6b1b3e3,1,0,0,0
61de9813be28970da6b1b3e4,1,0,0,0
61de9813be28970da6b1b3e5,1,0,0,0
61de9813be28970da6b1b3e6,1,0,0,0
61de9813be28970da6b1b3e7,1,0,0,0
61de9813be28970da6b1b3e8,1,0,0,0
61de9813be28970da6b1b3e9,1,0,0,0
61de9813be28970da6b1b3ea,1,0,0,0
61de9813be28970da6b1b3eb,1,0,0,0
61de9813be28970da6b1b3ec,1,0,0,1
61de9813be28970da6b1b3ed,1,0,0,0
61de9813be28970da6b1b3ee,1,0,0,0
61de9813be28970da6b1b3ef,1,0,0,0
61de9814be28970da6b1b3f1,1,0,0,0
61de9814be28970da6b1b3f2,1,0,0,0
61de9814be28970da6b1b3f3,1,0,0,1
61de9814be28970da6b1b3f4,1,0,0,0
61de9814be28970da6b1b3f5,1,0,0,0
61de9814be28970da6b1b3f6,1,0,0,0
61de9814be28970da6b1b3f7,1,0,0,0
61de9814be28970da6b1b3f8,1,0,0,0
61de9814be28970da6b1b3f9,1,0,0,1
61de9814be28970da6b1b3fa,1,0,0,0
61de9814be28970da6b1b3fb,1,0,0,0
61de9814be28970da6b1b3fc,1,0,0,0
61de9814be28970da6b1b3fd,1,0,0,0
61de9814be28970da6b1b3fe,1,0,0,0
61de9814be28970da6b1b3ff,1,0,0,0
61de9814be28970da6b1b400,1,0,0,0
61de9814be28970da6b1b401,1,0,0,1
61de9814be28970da6b1b402,1,0,0,0
